order_no,line_no,order_date,customer_no,branch_code,salesperson_code,item_no,uom,ordered_qty,filled_qty,cancelled_qty,unit_price,unit_cost,promised_date,shipped_date,order_status
SO-10535,1,2026-07-24,CT-1003,RL-JCB,S104,RM-1010,EA,375,297,0,17.40,13.50,2026-07-26,2026-07-28,PARTIAL
SO-10535,2,2026-07-24,CT-1003,RL-JCB,S104,CM-3001,BG,692,516,0,6.39,4.95,2026-07-26,2026-07-28,PARTIAL
SO-10535,3,2026-07-24,CT-1003,RL-JCB,S104,RF-4020,LF,802,415,0,2.35,1.69,2026-07-26,2026-07-28,PARTIAL
SO-10535,4,2026-07-24,CT-1003,RL-JCB,S104,PT-5010,EA,341,282,0,11.85,9.05,2026-07-26,2026-07-28,PARTIAL
SO-10536,1,2026-07-24,CT-1001,RL-BRI,S101,DW-6002,EA,15,15,0,284.31,208.10,2026-07-31,2026-07-27,SHIPPED
SO-10536,2,2026-07-24,CT-1001,RL-BRI,S101,RM-1001,EA,1482,1482,0,3.63,2.86,2026-07-31,2026-07-27,SHIPPED
SO-10536,3,2026-07-24,CT-1001,RL-BRI,S101,SX-7010,EA,282,282,0,14.16,10.65,2026-07-31,2026-07-27,SHIPPED
SO-10537,1,2026-07-24,CT-1008,RL-BRI,S101,RM-1001,EA,1253,1253,0,3.61,2.86,2026-07-27,2026-07-25,SHIPPED
SO-10538,1,2026-07-25,RT-2003,RL-KPT,S001,FS-2001,BX,263,263,0,28.50,20.60,2026-07-28,2026-07-28,SHIPPED
SO-10538,2,2026-07-25,RT-2003,RL-KPT,S001,CM-3001,BG,564,564,0,6.85,4.95,2026-07-28,2026-07-28,SHIPPED
SO-10539,1,2026-07-25,RT-2002,RL-KPT,S001,SX-7001,SQ,96,96,0,94.50,68.05,2026-07-29,2026-07-28,SHIPPED
SO-10540,1,2026-07-25,RT-2003,RL-BRI,S001,RF-4010,RL,153,153,0,29.90,21.50,2026-07-31,2026-07-28,SHIPPED
SO-10540,2,2026-07-25,RT-2003,RL-BRI,S001,RF-4002,BNDL,79,79,0,52.30,37.65,2026-07-31,2026-07-28,SHIPPED
SO-10540,3,2026-07-25,RT-2003,RL-BRI,S001,RF-4001,BNDL,470,470,0,38.75,27.90,2026-07-31,2026-07-28,SHIPPED
SO-10540,4,2026-07-25,RT-2003,RL-BRI,S001,RM-1022,EA,703,703,0,8.95,6.45,2026-07-31,2026-07-28,SHIPPED
SO-10540,5,2026-07-25,RT-2003,RL-BRI,S001,TL-9001,EA,288,288,0,6.25,4.50,2026-07-31,2026-07-28,SHIPPED
SO-10541,1,2026-07-27,BL-3002,RL-BRI,S101,TL-9001,EA,417,417,0,5.43,4.50,2026-07-31,2026-07-28,SHIPPED
SO-10542,1,2026-07-27,CT-1006,RL-BRI,S102,DW-6010,EA,42,42,0,288.40,224.60,2026-08-02,2026-07-31,SHIPPED
SO-10542,2,2026-07-27,CT-1006,RL-BRI,S102,PT-5010,EA,685,685,0,11.85,9.05,2026-08-02,2026-07-31,SHIPPED
SO-10543,1,2026-07-27,CT-1001,RL-JCB,S104,FS-2010,EA,724,724,0,1.83,1.33,2026-08-02,2026-07-31,SHIPPED
SO-10544,1,2026-07-28,BL-3001,RL-BRI,S101,RF-4011,RL,133,67,0,97.20,78.85,2026-07-31,2026-07-29,PARTIAL
SO-10544,2,2026-07-28,BL-3001,RL-BRI,S101,DW-6001,EA,34,15,0,77.59,64.10,2026-07-31,2026-07-29,PARTIAL
SO-10544,3,2026-07-28,BL-3001,RL-BRI,S101,FS-2011,EA,58,28,0,42.63,34.90,2026-07-31,2026-07-29,PARTIAL
SO-10545,1,2026-07-28,CT-1004,RL-KPT,S103,RM-1021,EA,105,105,0,37.73,28.10,2026-07-31,2026-08-01,SHIPPED
SO-10545,2,2026-07-28,CT-1004,RL-KPT,S103,TL-9001,EA,479,479,0,6.07,4.50,2026-07-31,2026-08-01,SHIPPED
SO-10545,3,2026-07-28,CT-1004,RL-KPT,S103,RM-1021,EA,94,94,0,38.65,28.10,2026-07-31,2026-08-01,SHIPPED
SO-10545,4,2026-07-28,CT-1004,RL-KPT,S103,DW-6001,EA,58,58,0,87.40,64.10,2026-07-31,2026-08-01,SHIPPED
SO-10545,5,2026-07-28,CT-1004,RL-KPT,S103,DW-6010,EA,27,27,0,291.62,224.60,2026-07-31,2026-08-01,SHIPPED
SO-10546,1,2026-07-28,BL-3002,RL-BRI,S101,DW-6001,EA,89,89,0,77.52,64.10,2026-07-31,2026-07-29,SHIPPED
SO-10546,2,2026-07-28,BL-3002,RL-BRI,S101,CM-3001,BG,449,449,0,5.94,4.95,2026-07-31,2026-07-29,SHIPPED
SO-10546,3,2026-07-28,BL-3002,RL-BRI,S101,PT-5011,BG,213,213,0,16.24,13.25,2026-07-31,2026-07-29,SHIPPED
SO-10547,1,2026-07-28,CT-1007,RL-KPT,S105,RM-1021,EA,105,105,0,37.68,28.10,2026-07-30,2026-07-30,SHIPPED
SO-10547,2,2026-07-28,CT-1007,RL-KPT,S105,RM-1021,EA,131,131,0,38.15,28.10,2026-07-30,2026-07-30,SHIPPED
SO-10547,3,2026-07-28,CT-1007,RL-KPT,S105,FS-2010,EA,750,750,0,1.74,1.33,2026-07-30,2026-07-30,SHIPPED
SO-10548,1,2026-07-29,CT-1001,RL-KPT,S105,SX-7001,SQ,68,68,0,91.78,68.05,2026-08-03,2026-07-30,SHIPPED
SO-10549,1,2026-07-29,BL-3001,RL-JCB,S104,PT-5001,EA,244,244,0,39.41,32.20,2026-08-01,2026-07-30,SHIPPED
SO-10549,2,2026-07-29,BL-3001,RL-JCB,S104,SX-7010,EA,131,131,0,12.78,10.65,2026-08-01,2026-07-30,SHIPPED
SO-10549,3,2026-07-29,BL-3001,RL-JCB,S104,TL-9002,EA,190,141,0,7.92,6.40,2026-08-01,2026-07-30,SHIPPED
SO-10549,4,2026-07-29,BL-3001,RL-JCB,S104,DW-6010,EA,14,14,0,288.77,224.60,2026-08-01,2026-07-30,SHIPPED
SO-10550,1,2026-07-29,BL-3001,RL-BRI,S102,RF-4020,LF,724,0,724,2.03,1.69,2026-08-02,,CANCELLED
SO-10550,2,2026-07-29,BL-3001,RL-BRI,S102,RM-1022,EA,565,0,565,7.72,6.45,2026-08-02,,CANCELLED
SO-10550,3,2026-07-29,BL-3001,RL-BRI,S102,DW-6001,EA,40,0,40,77.14,64.10,2026-08-02,,CANCELLED
SO-10550,4,2026-07-29,BL-3001,RL-BRI,S102,RM-1021,EA,77,0,77,33.90,28.10,2026-08-02,,CANCELLED
SO-10551,1,2026-07-30,CT-1007,RL-JCB,S104,PT-5010,EA,140,140,0,12.25,9.05,2026-08-04,2026-08-07,SHIPPED
SO-10551,2,2026-07-30,CT-1007,RL-JCB,S104,RM-1021,EA,68,68,0,35.32,28.10,2026-08-04,2026-08-07,SHIPPED
SO-10551,3,2026-07-30,CT-1007,RL-JCB,S104,RF-4011,RL,48,42,0,101.36,78.85,2026-08-04,2026-08-07,SHIPPED
SO-10551,4,2026-07-30,CT-1007,RL-JCB,S104,RM-1020,EA,349,349,0,5.11,4.05,2026-08-04,2026-08-07,SHIPPED
SO-10551,5,2026-07-30,CT-1007,RL-JCB,S104,CM-3001,BG,631,631,0,6.59,4.95,2026-08-04,2026-08-07,SHIPPED
SO-10552,1,2026-07-30,BL-3001,RL-JCB,S104,FS-2011,EA,30,30,0,44.06,34.90,2026-08-06,2026-08-03,SHIPPED
SO-10553,1,2026-07-30,CT-1003,RL-KPT,S105,SX-7010,EA,218,218,0,13.79,10.65,2026-08-01,2026-08-01,SHIPPED
SO-10553,2,2026-07-30,CT-1003,RL-KPT,S105,CM-3010,BG,99,99,0,11.90,9.30,2026-08-01,2026-08-01,SHIPPED
SO-10553,3,2026-07-30,CT-1003,RL-KPT,S105,RF-4010,RL,235,235,0,28.29,21.50,2026-08-01,2026-08-01,SHIPPED
SO-10553,4,2026-07-30,CT-1003,RL-KPT,S105,DW-6002,EA,22,22,0,271.34,208.10,2026-08-01,2026-08-01,SHIPPED
SO-10554,1,2026-07-31,CT-1001,RL-BRI,S102,FS-2010,EA,1578,1578,0,1.67,1.33,2026-08-04,2026-08-04,SHIPPED
SO-10554,2,2026-07-31,CT-1001,RL-BRI,S102,RM-1020,EA,519,519,0,5.23,4.05,2026-08-04,2026-08-04,SHIPPED
SO-10554,3,2026-07-31,CT-1001,RL-BRI,S102,CM-3002,BG,638,638,0,5.02,3.90,2026-08-04,2026-08-04,SHIPPED
SO-10554,4,2026-07-31,CT-1001,RL-BRI,S102,RF-4020,LF,913,913,0,2.15,1.69,2026-08-04,2026-08-04,SHIPPED
SO-10555,1,2026-07-31,BL-3002,RL-BRI,S102,TL-9002,EA,589,589,0,8.04,6.40,2026-08-06,2026-08-03,SHIPPED
SO-10555,2,2026-07-31,BL-3002,RL-BRI,S102,PT-5011,BG,202,202,0,15.97,13.25,2026-08-06,2026-08-03,SHIPPED
SO-10555,3,2026-07-31,BL-3002,RL-BRI,S102,CM-3002,BG,309,309,0,4.77,3.90,2026-08-06,2026-08-03,SHIPPED
SO-10555,4,2026-07-31,BL-3002,RL-BRI,S102,FS-2010,EA,1732,1732,0,1.74,1.33,2026-08-06,2026-08-03,SHIPPED
SO-10556,1,2026-07-31,BL-3001,RL-BRI,S101,RF-4020,LF,975,975,0,2.06,1.69,2026-08-05,2026-08-01,SHIPPED
SO-10556,2,2026-07-31,BL-3001,RL-BRI,S101,DW-6001,EA,58,58,0,82.42,64.10,2026-08-05,2026-08-01,SHIPPED
SO-10556,3,2026-07-31,BL-3001,RL-BRI,S101,SX-7001,SQ,51,51,0,84.29,68.05,2026-08-05,2026-08-01,SHIPPED
SO-10556,4,2026-07-31,BL-3001,RL-BRI,S101,RM-1001,EA,2024,2024,0,3.57,2.86,2026-08-05,2026-08-01,SHIPPED
SO-10556,5,2026-07-31,BL-3001,RL-BRI,S101,FS-2011,EA,96,96,0,43.96,34.90,2026-08-05,2026-08-01,SHIPPED
SO-10557,1,2026-07-31,CT-1007,RL-JCB,S104,DW-6002,EA,22,22,0,267.32,208.10,2026-08-03,2026-08-01,SHIPPED
SO-10558,1,2026-08-01,RT-2002,RL-BRI,S001,CM-3020,EA,154,154,0,14.25,10.25,2026-08-07,2026-08-03,SHIPPED
SO-10558,2,2026-08-01,RT-2002,RL-BRI,S001,CM-3001,BG,750,750,0,6.85,4.95,2026-08-07,2026-08-03,SHIPPED
SO-10558,3,2026-08-01,RT-2002,RL-BRI,S001,RM-1002,EA,703,703,0,6.85,4.95,2026-08-07,2026-08-03,SHIPPED
SO-10558,4,2026-08-01,RT-2002,RL-BRI,S001,CM-3020,EA,320,320,0,14.25,10.25,2026-08-07,2026-08-03,SHIPPED
SO-10559,1,2026-08-01,RT-2001,RL-JCB,S001,RM-1011,EA,108,83,0,24.90,17.95,2026-08-07,2026-08-03,SHIPPED
SO-10560,1,2026-08-01,RT-2002,RL-JCB,S001,RM-1002,EA,565,565,0,6.85,4.95,2026-08-03,2026-08-02,SHIPPED
SO-10560,2,2026-08-01,RT-2002,RL-JCB,S001,RM-1010,EA,332,332,0,18.75,13.50,2026-08-03,2026-08-02,SHIPPED
SO-10560,3,2026-08-01,RT-2002,RL-JCB,S001,RM-1003,EA,203,203,0,11.40,8.25,2026-08-03,2026-08-02,SHIPPED
SO-10560,4,2026-08-01,RT-2002,RL-JCB,S001,SX-7001,SQ,42,42,0,94.50,68.05,2026-08-03,2026-08-02,SHIPPED
SO-10561,1,2026-08-01,RT-2002,RL-KPT,S001,CM-3020,EA,267,267,0,14.25,10.25,2026-08-07,2026-08-04,SHIPPED
SO-10562,1,2026-08-01,RT-2003,RL-KPT,S001,SX-7001,SQ,49,49,0,94.50,68.05,2026-08-06,2026-08-04,SHIPPED
SO-10562,2,2026-08-01,RT-2003,RL-KPT,S001,RF-4001,BNDL,544,544,0,38.75,27.90,2026-08-06,2026-08-04,SHIPPED
SO-10562,3,2026-08-01,RT-2003,RL-KPT,S001,FS-2001,BX,124,124,0,28.50,20.60,2026-08-06,2026-08-04,SHIPPED
SO-10562,4,2026-08-01,RT-2003,RL-KPT,S001,CM-3010,BG,206,206,0,12.90,9.30,2026-08-06,2026-08-04,SHIPPED
SO-10563,1,2026-08-03,CT-1005,RL-BRI,S101,FS-2001,BX,165,165,0,26.75,20.60,2026-08-09,2026-08-06,SHIPPED
SO-10563,2,2026-08-03,CT-1005,RL-BRI,S101,CM-3010,BG,75,75,0,12.00,9.30,2026-08-09,2026-08-06,SHIPPED
SO-10563,3,2026-08-03,CT-1005,RL-BRI,S101,RM-1001,EA,1242,1242,0,3.88,2.86,2026-08-09,2026-08-06,SHIPPED
SO-10564,1,2026-08-03,BL-3001,RL-BRI,S101,TL-9002,EA,397,397,0,8.00,6.40,2026-08-07,2026-08-06,SHIPPED
SO-10564,2,2026-08-03,BL-3001,RL-BRI,S101,TL-9001,EA,724,636,0,5.55,4.50,2026-08-07,2026-08-06,SHIPPED
SO-10565,1,2026-08-03,CT-1005,RL-BRI,S101,SX-7010,EA,258,258,0,13.34,10.65,2026-08-07,2026-08-05,SHIPPED
SO-10565,2,2026-08-03,CT-1005,RL-BRI,S101,CM-3010,BG,242,242,0,11.65,9.30,2026-08-07,2026-08-05,SHIPPED
SO-10565,3,2026-08-03,CT-1005,RL-BRI,S101,RM-1021,EA,210,210,0,36.07,28.10,2026-08-07,2026-08-05,SHIPPED
SO-10565,4,2026-08-03,CT-1005,RL-BRI,S101,RM-1020,EA,650,472,0,5.18,4.05,2026-08-07,2026-08-05,SHIPPED
SO-10565,5,2026-08-03,CT-1005,RL-BRI,S101,RF-4001,BNDL,918,918,0,38.50,27.90,2026-08-07,2026-08-05,SHIPPED
SO-10566,1,2026-08-03,CT-1004,RL-BRI,S102,CM-3001,BG,1249,1249,0,6.79,4.95,2026-08-06,2026-08-06,SHIPPED
SO-10567,1,2026-08-04,BL-3001,RL-BRI,S101,RM-1010,EA,630,630,0,16.42,13.50,2026-08-07,2026-08-08,SHIPPED
SO-10567,2,2026-08-04,BL-3001,RL-BRI,S101,RM-1022,EA,585,585,0,7.77,6.45,2026-08-07,2026-08-08,SHIPPED
SO-10568,1,2026-08-04,BL-3002,RL-BRI,S102,DW-6010,EA,43,0,43,271.10,224.60,2026-08-08,,CANCELLED
SO-10568,2,2026-08-04,BL-3002,RL-BRI,S102,SX-7001,SQ,112,0,112,82.74,68.05,2026-08-08,,CANCELLED
SO-10568,3,2026-08-04,BL-3002,RL-BRI,S102,SX-7010,EA,385,0,385,13.03,10.65,2026-08-08,,CANCELLED
SO-10568,4,2026-08-04,BL-3002,RL-BRI,S102,DW-6002,EA,26,0,26,259.93,208.10,2026-08-08,,CANCELLED
SO-10568,5,2026-08-04,BL-3002,RL-BRI,S102,FS-2011,EA,56,0,56,43.59,34.90,2026-08-08,,CANCELLED
SO-10569,1,2026-08-05,CT-1005,RL-BRI,S101,FS-2011,EA,70,70,0,48.38,34.90,2026-08-09,2026-08-09,SHIPPED
SO-10569,2,2026-08-05,CT-1005,RL-BRI,S101,TL-9001,EA,480,480,0,6.10,4.50,2026-08-09,2026-08-09,SHIPPED
SO-10569,3,2026-08-05,CT-1005,RL-BRI,S101,RF-4011,RL,44,44,0,102.30,78.85,2026-08-09,2026-08-09,SHIPPED
SO-10570,1,2026-08-05,BL-3001,RL-JCB,S104,TL-9001,EA,133,133,0,5.68,4.50,2026-08-07,2026-08-08,SHIPPED
SO-10570,2,2026-08-05,BL-3001,RL-JCB,S104,FS-2002,BX,143,143,0,29.20,23.60,2026-08-07,2026-08-08,SHIPPED
SO-10571,1,2026-08-05,CT-1003,RL-JCB,S104,RF-4002,BNDL,54,54,0,51.96,37.65,2026-08-09,2026-08-09,SHIPPED
SO-10571,2,2026-08-05,CT-1003,RL-JCB,S104,RF-4011,RL,41,41,0,106.51,78.85,2026-08-09,2026-08-09,SHIPPED
SO-10571,3,2026-08-05,CT-1003,RL-JCB,S104,RF-4020,LF,459,459,0,2.21,1.69,2026-08-09,2026-08-09,SHIPPED
SO-10571,4,2026-08-05,CT-1003,RL-JCB,S104,DW-6002,EA,5,5,0,261.70,208.10,2026-08-09,2026-08-09,SHIPPED
SO-10571,5,2026-08-05,CT-1003,RL-JCB,S104,DW-6002,EA,10,10,0,288.28,208.10,2026-08-09,2026-08-09,SHIPPED
SO-10572,1,2026-08-06,CT-1001,RL-JCB,S104,PT-5011,BG,70,70,0,16.93,13.25,2026-08-09,2026-08-09,SHIPPED
SO-10572,2,2026-08-06,CT-1001,RL-JCB,S104,CM-3002,BG,281,281,0,5.01,3.90,2026-08-09,2026-08-09,SHIPPED
SO-10572,3,2026-08-06,CT-1001,RL-JCB,S104,RM-1011,EA,193,193,0,23.60,17.95,2026-08-09,2026-08-09,SHIPPED
SO-10573,1,2026-08-06,BL-3002,RL-KPT,S103,PT-5011,BG,55,35,0,16.62,13.25,2026-08-13,2026-08-10,SHIPPED
SO-10573,2,2026-08-06,BL-3002,RL-KPT,S103,SX-7001,SQ,96,96,0,82.29,68.05,2026-08-13,2026-08-10,SHIPPED
SO-10573,3,2026-08-06,BL-3002,RL-KPT,S103,RM-1011,EA,304,304,0,22.24,17.95,2026-08-13,2026-08-10,SHIPPED
SO-10573,4,2026-08-06,BL-3002,RL-KPT,S103,FS-2002,BX,369,369,0,29.67,23.60,2026-08-13,2026-08-10,SHIPPED
SO-10574,1,2026-08-06,BL-3001,RL-BRI,S101,FS-2001,BX,399,325,0,26.13,20.60,2026-08-10,2026-08-09,SHIPPED
SO-10574,2,2026-08-06,BL-3001,RL-BRI,S101,RF-4020,LF,1404,1404,0,2.17,1.69,2026-08-10,2026-08-09,SHIPPED
SO-10574,3,2026-08-06,BL-3001,RL-BRI,S101,CM-3002,BG,268,268,0,4.84,3.90,2026-08-10,2026-08-09,SHIPPED
SO-10574,4,2026-08-06,BL-3001,RL-BRI,S101,PT-5001,EA,161,161,0,39.41,32.20,2026-08-10,2026-08-09,SHIPPED
SO-10574,5,2026-08-06,BL-3001,RL-BRI,S101,RM-1002,EA,609,609,0,6.13,4.95,2026-08-10,2026-08-09,SHIPPED
SO-10575,1,2026-08-07,CT-1001,RL-JCB,S104,DW-6010,EA,26,0,26,310.75,224.60,2026-08-13,,CANCELLED
SO-10575,2,2026-08-07,CT-1001,RL-JCB,S104,RF-4020,LF,669,0,669,2.23,1.69,2026-08-13,,CANCELLED
SO-10575,3,2026-08-07,CT-1001,RL-JCB,S104,PT-5001,EA,167,0,167,43.56,32.20,2026-08-13,,CANCELLED
SO-10576,1,2026-08-07,BL-3002,RL-BRI,S101,SX-7010,EA,270,270,0,13.62,10.65,2026-08-13,2026-08-08,SHIPPED
SO-10576,2,2026-08-07,BL-3002,RL-BRI,S101,DW-6010,EA,42,42,0,290.52,224.60,2026-08-13,2026-08-08,SHIPPED
SO-10577,1,2026-08-07,CT-1003,RL-KPT,S103,DW-6001,EA,44,37,0,80.27,64.10,2026-08-10,2026-08-11,SHIPPED
SO-10577,2,2026-08-07,CT-1003,RL-KPT,S103,CM-3010,BG,108,108,0,12.71,9.30,2026-08-10,2026-08-11,SHIPPED
SO-10577,3,2026-08-07,CT-1003,RL-KPT,S103,RF-4020,LF,695,695,0,2.16,1.69,2026-08-10,2026-08-11,SHIPPED
SO-10577,4,2026-08-07,CT-1003,RL-KPT,S103,PT-5002,EA,167,167,0,31.51,23.70,2026-08-10,2026-08-11,SHIPPED
SO-10577,5,2026-08-07,CT-1003,RL-KPT,S103,CM-3001,BG,973,973,0,6.29,4.95,2026-08-10,2026-08-11,SHIPPED
SO-10578,1,2026-08-08,RT-2001,RL-JCB,S001,CM-3002,BG,153,153,0,5.40,3.90,2026-08-14,2026-08-11,SHIPPED
SO-10578,2,2026-08-08,RT-2001,RL-JCB,S001,RF-4002,BNDL,54,54,0,52.30,37.65,2026-08-14,2026-08-11,SHIPPED
SO-10578,3,2026-08-08,RT-2001,RL-JCB,S001,PT-5002,EA,33,33,0,32.90,23.70,2026-08-14,2026-08-11,SHIPPED
SO-10579,1,2026-08-08,RT-2001,RL-JCB,S001,SX-7001,SQ,42,42,0,94.50,68.05,2026-08-13,2026-08-10,SHIPPED
SO-10580,1,2026-08-10,BL-3002,RL-JCB,S104,CM-3002,BG,128,128,0,4.91,3.90,2026-08-13,2026-08-11,SHIPPED
SO-10580,2,2026-08-10,BL-3002,RL-JCB,S104,RF-4020,LF,438,438,0,2.04,1.69,2026-08-13,2026-08-11,SHIPPED
SO-10580,3,2026-08-10,BL-3002,RL-JCB,S104,PT-5010,EA,298,298,0,11.79,9.05,2026-08-13,2026-08-11,SHIPPED
SO-10580,4,2026-08-10,BL-3002,RL-JCB,S104,RM-1002,EA,232,232,0,6.11,4.95,2026-08-13,2026-08-11,SHIPPED
SO-10580,5,2026-08-10,BL-3002,RL-JCB,S104,RM-1021,EA,60,60,0,36.06,28.10,2026-08-13,2026-08-11,SHIPPED
SO-10581,1,2026-08-10,CT-1007,RL-JCB,S104,RF-4020,LF,209,209,0,2.16,1.69,2026-08-13,2026-08-16,SHIPPED
SO-10582,1,2026-08-10,CT-1001,RL-BRI,S101,RF-4010,RL,187,115,0,27.38,21.50,2026-08-13,2026-08-12,PARTIAL
SO-10582,2,2026-08-10,CT-1001,RL-BRI,S101,FS-2011,EA,42,28,0,44.38,34.90,2026-08-13,2026-08-12,PARTIAL
SO-10582,3,2026-08-10,CT-1001,RL-BRI,S101,FS-2011,EA,59,48,0,47.46,34.90,2026-08-13,2026-08-12,PARTIAL
SO-10582,4,2026-08-10,CT-1001,RL-BRI,S101,RM-1002,EA,1110,635,0,6.59,4.95,2026-08-13,2026-08-12,PARTIAL
SO-10583,1,2026-08-11,BL-3002,RL-BRI,S101,DW-6002,EA,10,6,0,262.38,208.10,2026-08-15,2026-08-13,PARTIAL
SO-10584,1,2026-08-11,BL-3001,RL-BRI,S101,RM-1022,EA,1004,638,0,7.99,6.45,2026-08-13,2026-08-12,PARTIAL
SO-10584,2,2026-08-11,BL-3001,RL-BRI,S101,SX-7001,SQ,45,31,0,86.08,68.05,2026-08-13,2026-08-12,PARTIAL
SO-10584,3,2026-08-11,BL-3001,RL-BRI,S101,RF-4011,RL,86,70,0,96.42,78.85,2026-08-13,2026-08-12,PARTIAL
SO-10585,1,2026-08-11,CT-1006,RL-KPT,S105,FS-2001,BX,308,308,0,27.53,20.60,2026-08-17,2026-08-13,SHIPPED
SO-10586,1,2026-08-12,CT-1002,RL-KPT,S105,SX-7010,EA,216,216,0,14.17,10.65,2026-08-18,2026-08-15,SHIPPED
SO-10587,1,2026-08-12,CT-1005,RL-KPT,S103,PT-5011,BG,143,143,0,18.36,13.25,2026-08-16,2026-08-13,SHIPPED
SO-10587,2,2026-08-12,CT-1005,RL-KPT,S103,RM-1001,EA,736,602,0,3.65,2.86,2026-08-16,2026-08-13,SHIPPED
SO-10587,3,2026-08-12,CT-1005,RL-KPT,S103,RF-4020,LF,257,257,0,2.32,1.69,2026-08-16,2026-08-13,SHIPPED
SO-10587,4,2026-08-12,CT-1005,RL-KPT,S103,CM-3001,BG,841,841,0,6.56,4.95,2026-08-16,2026-08-13,SHIPPED
SO-10588,1,2026-08-12,CT-1008,RL-JCB,S104,PT-5001,EA,114,92,0,41.42,32.20,2026-08-18,2026-08-15,PARTIAL
SO-10588,2,2026-08-12,CT-1008,RL-JCB,S104,TL-9002,EA,247,156,0,8.10,6.40,2026-08-18,2026-08-15,PARTIAL
SO-10588,3,2026-08-12,CT-1008,RL-JCB,S104,PT-5001,EA,190,105,0,43.77,32.20,2026-08-18,2026-08-15,PARTIAL
SO-10589,1,2026-08-12,CT-1007,RL-KPT,S103,RF-4010,RL,88,88,0,28.26,21.50,2026-08-14,2026-08-13,SHIPPED
SO-10589,2,2026-08-12,CT-1007,RL-KPT,S103,RM-1020,EA,486,486,0,5.14,4.05,2026-08-14,2026-08-13,SHIPPED
SO-10590,1,2026-08-13,CT-1004,RL-BRI,S101,RM-1010,EA,1126,1126,0,17.31,13.50,2026-08-15,2026-08-15,SHIPPED
SO-10590,2,2026-08-13,CT-1004,RL-BRI,S101,FS-2010,EA,1000,1000,0,1.70,1.33,2026-08-15,2026-08-15,SHIPPED
SO-10591,1,2026-08-13,BL-3002,RL-BRI,S101,DW-6001,EA,40,40,0,83.46,64.10,2026-08-19,2026-08-14,SHIPPED
SO-10591,2,2026-08-13,BL-3002,RL-BRI,S101,TL-9001,EA,463,463,0,5.84,4.50,2026-08-19,2026-08-14,SHIPPED
SO-10591,3,2026-08-13,BL-3002,RL-BRI,S101,RM-1001,EA,828,828,0,3.64,2.86,2026-08-19,2026-08-14,SHIPPED
SO-10591,4,2026-08-13,BL-3002,RL-BRI,S101,CM-3002,BG,683,683,0,5.06,3.90,2026-08-19,2026-08-14,SHIPPED
SO-10591,5,2026-08-13,BL-3002,RL-BRI,S101,RM-1010,EA,1079,1079,0,16.85,13.50,2026-08-19,2026-08-14,SHIPPED
SO-10592,1,2026-08-13,CT-1003,RL-JCB,S104,PT-5002,EA,38,38,0,30.52,23.70,2026-08-18,2026-08-15,SHIPPED
SO-10592,2,2026-08-13,CT-1003,RL-JCB,S104,DW-6001,EA,15,15,0,88.50,64.10,2026-08-18,2026-08-15,SHIPPED
SO-10593,1,2026-08-13,CT-1003,RL-BRI,S101,RF-4011,RL,92,70,0,105.10,78.85,2026-08-20,2026-08-14,PARTIAL
SO-10593,2,2026-08-13,CT-1003,RL-BRI,S101,CM-3010,BG,223,127,0,11.77,9.30,2026-08-20,2026-08-14,PARTIAL
SO-10593,3,2026-08-13,CT-1003,RL-BRI,S101,SX-7010,EA,134,107,0,14.44,10.65,2026-08-20,2026-08-14,PARTIAL
SO-10594,1,2026-08-14,CT-1006,RL-JCB,S104,TL-9002,EA,244,244,0,8.10,6.40,2026-08-19,2026-08-16,SHIPPED
SO-10594,2,2026-08-14,CT-1006,RL-JCB,S104,PT-5010,EA,207,207,0,11.96,9.05,2026-08-19,2026-08-16,SHIPPED
SO-10594,3,2026-08-14,CT-1006,RL-JCB,S104,DW-6010,EA,14,14,0,307.79,224.60,2026-08-19,2026-08-16,SHIPPED
SO-10595,1,2026-08-14,CT-1005,RL-JCB,S104,RM-1020,EA,87,87,0,5.31,4.05,2026-08-18,2026-08-17,SHIPPED
SO-10595,2,2026-08-14,CT-1005,RL-JCB,S104,TL-9002,EA,119,119,0,8.25,6.40,2026-08-18,2026-08-17,SHIPPED
SO-10595,3,2026-08-14,CT-1005,RL-JCB,S104,TL-9002,EA,198,198,0,8.34,6.40,2026-08-18,2026-08-17,SHIPPED
SO-10595,4,2026-08-14,CT-1005,RL-JCB,S104,PT-5011,BG,38,38,0,18.10,13.25,2026-08-18,2026-08-17,SHIPPED
SO-10595,5,2026-08-14,CT-1005,RL-JCB,S104,RM-1021,EA,81,81,0,37.98,28.10,2026-08-18,2026-08-17,SHIPPED
SO-10596,1,2026-08-14,CT-1006,RL-KPT,S105,RM-1003,EA,519,519,0,10.98,8.25,2026-08-19,2026-08-18,SHIPPED
SO-10597,1,2026-08-14,CT-1007,RL-KPT,S103,DW-6002,EA,25,25,0,284.65,208.10,2026-08-17,2026-08-17,SHIPPED
SO-10597,2,2026-08-14,CT-1007,RL-KPT,S103,RF-4001,BNDL,412,412,0,36.24,27.90,2026-08-17,2026-08-17,SHIPPED
SO-10597,3,2026-08-14,CT-1007,RL-KPT,S103,CM-3020,EA,140,140,0,13.29,10.25,2026-08-17,2026-08-17,SHIPPED
SO-10597,4,2026-08-14,CT-1007,RL-KPT,S103,RF-4001,BNDL,671,671,0,37.04,27.90,2026-08-17,2026-08-17,SHIPPED
