invoice_no,line_no,invoice_date,order_no,customer_no,branch_code,item_no,uom,invoiced_qty,unit_price,unit_cost,freight_amt,tax_amt
INV-50518,5,2026-07-25,SO-10534,CT-1005,RL-BRI,RM-1021,EA,1,35.61,28.10,0.00,0.00
INV-50519,1,2026-07-28,SO-10535,CT-1003,RL-JCB,RM-1010,EA,2,17.40,13.50,0.00,0.00
INV-50519,2,2026-07-28,SO-10535,CT-1003,RL-JCB,CM-3001,BG,2,6.39,4.95,0.00,0.00
INV-50519,3,2026-07-28,SO-10535,CT-1003,RL-JCB,RF-4020,LF,2,2.35,1.69,0.00,0.00
INV-50519,4,2026-07-28,SO-10535,CT-1003,RL-JCB,PT-5010,EA,2,11.85,9.05,0.00,0.00
INV-50520,1,2026-07-27,SO-10536,CT-1001,RL-BRI,DW-6002,EA,1,284.31,208.10,0.00,0.00
INV-50520,2,2026-07-27,SO-10536,CT-1001,RL-BRI,RM-1001,EA,7,3.63,2.86,0.00,0.00
INV-50520,3,2026-07-27,SO-10536,CT-1001,RL-BRI,SX-7010,EA,1,14.16,10.65,0.00,0.00
INV-50521,1,2026-07-25,SO-10537,CT-1008,RL-BRI,RM-1001,EA,6,3.61,2.86,0.00,0.00
INV-50522,1,2026-07-28,SO-10538,RT-2003,RL-KPT,FS-2001,BX,1,28.50,20.60,0.00,2.78
INV-50522,2,2026-07-28,SO-10538,RT-2003,RL-KPT,CM-3001,BG,3,6.85,4.95,0.00,2.00
INV-50523,1,2026-07-28,SO-10539,RT-2002,RL-KPT,SX-7001,SQ,1,94.50,68.05,0.00,9.21
INV-50524,1,2026-07-28,SO-10540,RT-2003,RL-BRI,RF-4010,RL,1,29.90,21.50,0.00,2.92
INV-50524,2,2026-07-28,SO-10540,RT-2003,RL-BRI,RF-4002,BNDL,1,52.30,37.65,0.00,5.10
INV-50524,3,2026-07-28,SO-10540,RT-2003,RL-BRI,RF-4001,BNDL,2,38.75,27.90,0.00,7.56
INV-50524,4,2026-07-28,SO-10540,RT-2003,RL-BRI,RM-1022,EA,4,8.95,6.45,0.00,3.49
INV-50524,5,2026-07-28,SO-10540,RT-2003,RL-BRI,TL-9001,EA,1,6.25,4.50,0.00,0.61
INV-50525,1,2026-07-28,SO-10541,BL-3002,RL-BRI,TL-9001,EA,2,5.43,4.50,0.00,0.00
INV-50526,1,2026-07-31,SO-10542,CT-1006,RL-BRI,DW-6010,EA,1,288.40,224.60,0.00,0.00
INV-50526,2,2026-07-31,SO-10542,CT-1006,RL-BRI,PT-5010,EA,3,11.85,9.05,0.00,0.00
INV-50527,1,2026-07-31,SO-10543,CT-1001,RL-JCB,FS-2010,EA,4,1.83,1.33,0.00,0.00
INV-50528,1,2026-07-29,SO-10544,BL-3001,RL-BRI,RF-4011,RL,1,97.20,78.85,0.00,0.00
INV-50528,2,2026-07-29,SO-10544,BL-3001,RL-BRI,DW-6001,EA,1,77.59,64.10,0.00,0.00
INV-50528,3,2026-07-29,SO-10544,BL-3001,RL-BRI,FS-2011,EA,1,42.63,34.90,0.00,0.00
INV-50529,1,2026-08-01,SO-10545,CT-1004,RL-KPT,RM-1021,EA,1,37.73,28.10,0.00,0.00
INV-50529,2,2026-08-01,SO-10545,CT-1004,RL-KPT,TL-9001,EA,2,6.07,4.50,0.00,0.00
INV-50529,3,2026-08-01,SO-10545,CT-1004,RL-KPT,RM-1021,EA,1,38.65,28.10,0.00,0.00
INV-50529,4,2026-08-01,SO-10545,CT-1004,RL-KPT,DW-6001,EA,1,87.40,64.10,0.00,0.00
INV-50529,5,2026-08-01,SO-10545,CT-1004,RL-KPT,DW-6010,EA,1,291.62,224.60,0.00,0.00
INV-50530,1,2026-07-29,SO-10546,BL-3002,RL-BRI,DW-6001,EA,1,77.52,64.10,0.00,0.00
INV-50530,2,2026-07-29,SO-10546,BL-3002,RL-BRI,CM-3001,BG,2,5.94,4.95,0.00,0.00
INV-50530,3,2026-07-29,SO-10546,BL-3002,RL-BRI,PT-5011,BG,1,16.24,13.25,0.00,0.00
INV-50531,1,2026-07-30,SO-10547,CT-1007,RL-KPT,RM-1021,EA,1,37.68,28.10,0.00,0.00
INV-50531,2,2026-07-30,SO-10547,CT-1007,RL-KPT,RM-1021,EA,1,38.15,28.10,0.00,0.00
INV-50531,3,2026-07-30,SO-10547,CT-1007,RL-KPT,FS-2010,EA,4,1.74,1.33,0.00,0.00
INV-50532,1,2026-07-30,SO-10548,CT-1001,RL-KPT,SX-7001,SQ,1,91.78,68.05,0.00,0.00
INV-50533,1,2026-07-30,SO-10549,BL-3001,RL-JCB,PT-5001,EA,1,39.41,32.20,0.00,0.00
INV-50533,2,2026-07-30,SO-10549,BL-3001,RL-JCB,SX-7010,EA,1,12.78,10.65,0.00,0.00
INV-50533,3,2026-07-30,SO-10549,BL-3001,RL-JCB,TL-9002,EA,1,7.92,6.40,0.00,0.00
INV-50533,4,2026-07-30,SO-10549,BL-3001,RL-JCB,DW-6010,EA,1,288.77,224.60,0.00,0.00
INV-50534,1,2026-08-07,SO-10551,CT-1007,RL-JCB,PT-5010,EA,1,12.25,9.05,0.00,0.00
INV-50534,2,2026-08-07,SO-10551,CT-1007,RL-JCB,RM-1021,EA,1,35.32,28.10,0.00,0.00
INV-50534,3,2026-08-07,SO-10551,CT-1007,RL-JCB,RF-4011,RL,1,101.36,78.85,0.00,0.00
INV-50534,4,2026-08-07,SO-10551,CT-1007,RL-JCB,RM-1020,EA,2,5.11,4.05,0.00,0.00
INV-50534,5,2026-08-07,SO-10551,CT-1007,RL-JCB,CM-3001,BG,3,6.59,4.95,0.00,0.00
INV-50535,1,2026-08-03,SO-10552,BL-3001,RL-JCB,FS-2011,EA,1,44.06,34.90,0.00,0.00
INV-50536,1,2026-08-01,SO-10553,CT-1003,RL-KPT,SX-7010,EA,1,13.79,10.65,0.00,0.00
INV-50536,2,2026-08-01,SO-10553,CT-1003,RL-KPT,CM-3010,BG,1,11.90,9.30,0.00,0.00
INV-50536,3,2026-08-01,SO-10553,CT-1003,RL-KPT,RF-4010,RL,1,28.29,21.50,0.00,0.00
INV-50536,4,2026-08-01,SO-10553,CT-1003,RL-KPT,DW-6002,EA,1,271.34,208.10,0.00,0.00
INV-50537,1,2026-08-04,SO-10554,CT-1001,RL-BRI,FS-2010,EA,8,1.67,1.33,0.00,0.00
INV-50537,2,2026-08-04,SO-10554,CT-1001,RL-BRI,RM-1020,EA,3,5.23,4.05,0.00,0.00
INV-50537,3,2026-08-04,SO-10554,CT-1001,RL-BRI,CM-3002,BG,3,5.02,3.90,0.00,0.00
INV-50537,4,2026-08-04,SO-10554,CT-1001,RL-BRI,RF-4020,LF,5,2.15,1.69,0.00,0.00
INV-50538,1,2026-08-03,SO-10555,BL-3002,RL-BRI,TL-9002,EA,3,8.04,6.40,0.00,0.00
INV-50538,2,2026-08-03,SO-10555,BL-3002,RL-BRI,PT-5011,BG,1,15.97,13.25,0.00,0.00
INV-50538,3,2026-08-03,SO-10555,BL-3002,RL-BRI,CM-3002,BG,2,4.77,3.90,0.00,0.00
INV-50538,4,2026-08-03,SO-10555,BL-3002,RL-BRI,FS-2010,EA,9,1.74,1.33,0.00,0.00
INV-50539,1,2026-08-01,SO-10556,BL-3001,RL-BRI,RF-4020,LF,5,2.06,1.69,0.00,0.00
INV-50539,2,2026-08-01,SO-10556,BL-3001,RL-BRI,DW-6001,EA,1,82.42,64.10,0.00,0.00
INV-50539,3,2026-08-01,SO-10556,BL-3001,RL-BRI,SX-7001,SQ,1,84.29,68.05,0.00,0.00
INV-50539,4,2026-08-01,SO-10556,BL-3001,RL-BRI,RM-1001,EA,10,3.57,2.86,0.00,0.00
INV-50539,5,2026-08-01,SO-10556,BL-3001,RL-BRI,FS-2011,EA,1,43.96,34.90,0.00,0.00
INV-50540,1,2026-08-01,SO-10557,CT-1007,RL-JCB,DW-6002,EA,1,267.32,208.10,0.00,0.00
INV-50541,1,2026-08-03,SO-10558,RT-2002,RL-BRI,CM-3020,EA,1,14.25,10.25,0.00,1.39
INV-50541,2,2026-08-03,SO-10558,RT-2002,RL-BRI,CM-3001,BG,4,6.85,4.95,0.00,2.67
INV-50541,3,2026-08-03,SO-10558,RT-2002,RL-BRI,RM-1002,EA,4,6.85,4.95,0.00,2.67
INV-50541,4,2026-08-03,SO-10558,RT-2002,RL-BRI,CM-3020,EA,2,14.25,10.25,0.00,2.78
INV-50542,1,2026-08-03,SO-10559,RT-2001,RL-JCB,RM-1011,EA,1,24.90,17.95,0.00,2.43
INV-50543,1,2026-08-02,SO-10560,RT-2002,RL-JCB,RM-1002,EA,3,6.85,4.95,0.00,2.00
INV-50543,2,2026-08-02,SO-10560,RT-2002,RL-JCB,RM-1010,EA,2,18.75,13.50,0.00,3.66
INV-50543,3,2026-08-02,SO-10560,RT-2002,RL-JCB,RM-1003,EA,1,11.40,8.25,0.00,1.11
INV-50543,4,2026-08-02,SO-10560,RT-2002,RL-JCB,SX-7001,SQ,1,94.50,68.05,0.00,9.21
INV-50544,1,2026-08-04,SO-10561,RT-2002,RL-KPT,CM-3020,EA,1,14.25,10.25,0.00,1.39
INV-50545,1,2026-08-04,SO-10562,RT-2003,RL-KPT,SX-7001,SQ,1,94.50,68.05,0.00,9.21
INV-50545,2,2026-08-04,SO-10562,RT-2003,RL-KPT,RF-4001,BNDL,3,38.75,27.90,0.00,11.33
INV-50545,3,2026-08-04,SO-10562,RT-2003,RL-KPT,FS-2001,BX,1,28.50,20.60,0.00,2.78
INV-50545,4,2026-08-04,SO-10562,RT-2003,RL-KPT,CM-3010,BG,1,12.90,9.30,0.00,1.26
INV-50546,1,2026-08-06,SO-10563,CT-1005,RL-BRI,FS-2001,BX,1,26.75,20.60,0.00,0.00
INV-50546,2,2026-08-06,SO-10563,CT-1005,RL-BRI,CM-3010,BG,1,12.00,9.30,0.00,0.00
INV-50546,3,2026-08-06,SO-10563,CT-1005,RL-BRI,RM-1001,EA,6,3.88,2.86,0.00,0.00
INV-50547,1,2026-08-06,SO-10564,BL-3001,RL-BRI,TL-9002,EA,2,8.00,6.40,0.00,0.00
INV-50547,2,2026-08-06,SO-10564,BL-3001,RL-BRI,TL-9001,EA,4,5.55,4.50,0.00,0.00
INV-50548,1,2026-08-05,SO-10565,CT-1005,RL-BRI,SX-7010,EA,1,13.34,10.65,0.00,0.00
INV-50548,2,2026-08-05,SO-10565,CT-1005,RL-BRI,CM-3010,BG,1,11.65,9.30,0.00,0.00
INV-50548,3,2026-08-05,SO-10565,CT-1005,RL-BRI,RM-1021,EA,1,36.07,28.10,0.00,0.00
INV-50548,4,2026-08-05,SO-10565,CT-1005,RL-BRI,RM-1020,EA,2,5.18,4.05,0.00,0.00
INV-50548,5,2026-08-05,SO-10565,CT-1005,RL-BRI,RF-4001,BNDL,5,38.50,27.90,0.00,0.00
INV-50549,1,2026-08-06,SO-10566,CT-1004,RL-BRI,CM-3001,BG,6,6.79,4.95,0.00,0.00
INV-50550,1,2026-08-08,SO-10567,BL-3001,RL-BRI,RM-1010,EA,3,16.42,13.50,0.00,0.00
INV-50550,2,2026-08-08,SO-10567,BL-3001,RL-BRI,RM-1022,EA,3,7.77,6.45,0.00,0.00
INV-50551,1,2026-08-09,SO-10569,CT-1005,RL-BRI,FS-2011,EA,1,48.38,34.90,0.00,0.00
INV-50551,2,2026-08-09,SO-10569,CT-1005,RL-BRI,TL-9001,EA,2,6.10,4.50,0.00,0.00
INV-50551,3,2026-08-09,SO-10569,CT-1005,RL-BRI,RF-4011,RL,1,102.30,78.85,0.00,0.00
INV-50552,1,2026-08-08,SO-10570,BL-3001,RL-JCB,TL-9001,EA,1,5.68,4.50,0.00,0.00
INV-50552,2,2026-08-08,SO-10570,BL-3001,RL-JCB,FS-2002,BX,1,29.20,23.60,0.00,0.00
INV-50553,1,2026-08-09,SO-10571,CT-1003,RL-JCB,RF-4002,BNDL,1,51.96,37.65,0.00,0.00
INV-50553,2,2026-08-09,SO-10571,CT-1003,RL-JCB,RF-4011,RL,1,106.51,78.85,0.00,0.00
INV-50553,3,2026-08-09,SO-10571,CT-1003,RL-JCB,RF-4020,LF,2,2.21,1.69,0.00,0.00
INV-50553,4,2026-08-09,SO-10571,CT-1003,RL-JCB,DW-6002,EA,1,261.70,208.10,0.00,0.00
INV-50553,5,2026-08-09,SO-10571,CT-1003,RL-JCB,DW-6002,EA,1,288.28,208.10,0.00,0.00
INV-50554,1,2026-08-09,SO-10572,CT-1001,RL-JCB,PT-5011,BG,1,16.93,13.25,0.00,0.00
INV-50554,2,2026-08-09,SO-10572,CT-1001,RL-JCB,CM-3002,BG,1,5.01,3.90,0.00,0.00
INV-50554,3,2026-08-09,SO-10572,CT-1001,RL-JCB,RM-1011,EA,1,23.60,17.95,0.00,0.00
INV-50555,1,2026-08-10,SO-10573,BL-3002,RL-KPT,PT-5011,BG,1,16.62,13.25,0.00,0.00
INV-50555,2,2026-08-10,SO-10573,BL-3002,RL-KPT,SX-7001,SQ,1,82.29,68.05,0.00,0.00
INV-50555,3,2026-08-10,SO-10573,BL-3002,RL-KPT,RM-1011,EA,2,22.24,17.95,0.00,0.00
INV-50555,4,2026-08-10,SO-10573,BL-3002,RL-KPT,FS-2002,BX,2,29.67,23.60,0.00,0.00
INV-50556,1,2026-08-09,SO-10574,BL-3001,RL-BRI,FS-2001,BX,2,26.13,20.60,0.00,0.00
INV-50556,2,2026-08-09,SO-10574,BL-3001,RL-BRI,RF-4020,LF,7,2.17,1.69,0.00,0.00
INV-50556,3,2026-08-09,SO-10574,BL-3001,RL-BRI,CM-3002,BG,1,4.84,3.90,0.00,0.00
INV-50556,4,2026-08-09,SO-10574,BL-3001,RL-BRI,PT-5001,EA,1,39.41,32.20,0.00,0.00
INV-50556,5,2026-08-09,SO-10574,BL-3001,RL-BRI,RM-1002,EA,3,6.13,4.95,0.00,0.00
INV-50557,1,2026-08-08,SO-10576,BL-3002,RL-BRI,SX-7010,EA,1,13.62,10.65,0.00,0.00
INV-50557,2,2026-08-08,SO-10576,BL-3002,RL-BRI,DW-6010,EA,1,290.52,224.60,0.00,0.00
INV-50558,1,2026-08-11,SO-10577,CT-1003,RL-KPT,DW-6001,EA,1,80.27,64.10,0.00,0.00
INV-50558,2,2026-08-11,SO-10577,CT-1003,RL-KPT,CM-3010,BG,1,12.71,9.30,0.00,0.00
INV-50558,3,2026-08-11,SO-10577,CT-1003,RL-KPT,RF-4020,LF,3,2.16,1.69,0.00,0.00
INV-50558,4,2026-08-11,SO-10577,CT-1003,RL-KPT,PT-5002,EA,1,31.51,23.70,0.00,0.00
INV-50558,5,2026-08-11,SO-10577,CT-1003,RL-KPT,CM-3001,BG,5,6.29,4.95,0.00,0.00
INV-50559,1,2026-08-11,SO-10578,RT-2001,RL-JCB,CM-3002,BG,1,5.40,3.90,0.00,0.53
INV-50559,2,2026-08-11,SO-10578,RT-2001,RL-JCB,RF-4002,BNDL,1,52.30,37.65,0.00,5.10
INV-50559,3,2026-08-11,SO-10578,RT-2001,RL-JCB,PT-5002,EA,1,32.90,23.70,0.00,3.21
INV-50560,1,2026-08-10,SO-10579,RT-2001,RL-JCB,SX-7001,SQ,1,94.50,68.05,0.00,9.21
INV-50561,1,2026-08-11,SO-10580,BL-3002,RL-JCB,CM-3002,BG,1,4.91,3.90,0.00,0.00
INV-50561,2,2026-08-11,SO-10580,BL-3002,RL-JCB,RF-4020,LF,2,2.04,1.69,0.00,0.00
INV-50561,3,2026-08-11,SO-10580,BL-3002,RL-JCB,PT-5010,EA,1,11.79,9.05,0.00,0.00
INV-50561,4,2026-08-11,SO-10580,BL-3002,RL-JCB,RM-1002,EA,1,6.11,4.95,0.00,0.00
INV-50561,5,2026-08-11,SO-10580,BL-3002,RL-JCB,RM-1021,EA,1,36.06,28.10,0.00,0.00
INV-50562,1,2026-08-16,SO-10581,CT-1007,RL-JCB,RF-4020,LF,1,2.16,1.69,0.00,0.00
INV-50563,1,2026-08-12,SO-10582,CT-1001,RL-BRI,RF-4010,RL,1,27.38,21.50,0.00,0.00
INV-50563,2,2026-08-12,SO-10582,CT-1001,RL-BRI,FS-2011,EA,1,44.38,34.90,0.00,0.00
INV-50563,3,2026-08-12,SO-10582,CT-1001,RL-BRI,FS-2011,EA,1,47.46,34.90,0.00,0.00
INV-50563,4,2026-08-12,SO-10582,CT-1001,RL-BRI,RM-1002,EA,3,6.59,4.95,0.00,0.00
INV-50564,1,2026-08-13,SO-10583,BL-3002,RL-BRI,DW-6002,EA,1,262.38,208.10,0.00,0.00
INV-50565,1,2026-08-12,SO-10584,BL-3001,RL-BRI,RM-1022,EA,3,7.99,6.45,0.00,0.00
INV-50565,2,2026-08-12,SO-10584,BL-3001,RL-BRI,SX-7001,SQ,1,86.08,68.05,0.00,0.00
INV-50565,3,2026-08-12,SO-10584,BL-3001,RL-BRI,RF-4011,RL,1,96.42,78.85,0.00,0.00
INV-50566,1,2026-08-13,SO-10585,CT-1006,RL-KPT,FS-2001,BX,2,27.53,20.60,0.00,0.00
INV-50567,1,2026-08-15,SO-10586,CT-1002,RL-KPT,SX-7010,EA,1,14.17,10.65,0.00,0.00
INV-50568,1,2026-08-13,SO-10587,CT-1005,RL-KPT,PT-5011,BG,1,18.36,13.25,0.00,0.00
INV-50568,2,2026-08-13,SO-10587,CT-1005,RL-KPT,RM-1001,EA,3,3.65,2.86,0.00,0.00
INV-50568,3,2026-08-13,SO-10587,CT-1005,RL-KPT,RF-4020,LF,1,2.32,1.69,0.00,0.00
INV-50568,4,2026-08-13,SO-10587,CT-1005,RL-KPT,CM-3001,BG,4,6.56,4.95,0.00,0.00
INV-50569,1,2026-08-15,SO-10588,CT-1008,RL-JCB,PT-5001,EA,1,41.42,32.20,0.00,0.00
INV-50569,2,2026-08-15,SO-10588,CT-1008,RL-JCB,TL-9002,EA,1,8.10,6.40,0.00,0.00
INV-50569,3,2026-08-15,SO-10588,CT-1008,RL-JCB,PT-5001,EA,1,43.77,32.20,0.00,0.00
INV-50570,1,2026-08-13,SO-10589,CT-1007,RL-KPT,RF-4010,RL,1,28.26,21.50,0.00,0.00
INV-50570,2,2026-08-13,SO-10589,CT-1007,RL-KPT,RM-1020,EA,2,5.14,4.05,0.00,0.00
INV-50571,1,2026-08-15,SO-10590,CT-1004,RL-BRI,RM-1010,EA,6,17.31,13.50,2.25,0.00
INV-50571,2,2026-08-15,SO-10590,CT-1004,RL-BRI,FS-2010,EA,5,1.70,1.33,0.00,0.00
INV-50572,1,2026-08-14,SO-10591,BL-3002,RL-BRI,DW-6001,EA,1,83.46,64.10,0.00,0.00
INV-50572,2,2026-08-14,SO-10591,BL-3002,RL-BRI,TL-9001,EA,2,5.84,4.50,0.00,0.00
INV-50572,3,2026-08-14,SO-10591,BL-3002,RL-BRI,RM-1001,EA,4,3.64,2.86,0.00,0.00
INV-50572,4,2026-08-14,SO-10591,BL-3002,RL-BRI,CM-3002,BG,3,5.06,3.90,0.00,0.00
INV-50572,5,2026-08-14,SO-10591,BL-3002,RL-BRI,RM-1010,EA,5,16.85,13.50,0.00,0.00
INV-50573,1,2026-08-15,SO-10592,CT-1003,RL-JCB,PT-5002,EA,1,30.52,23.70,0.00,0.00
INV-50573,2,2026-08-15,SO-10592,CT-1003,RL-JCB,DW-6001,EA,1,88.50,64.10,0.00,0.00
INV-50574,1,2026-08-14,SO-10593,CT-1003,RL-BRI,RF-4011,RL,1,105.10,78.85,0.00,0.00
INV-50574,2,2026-08-14,SO-10593,CT-1003,RL-BRI,CM-3010,BG,1,11.77,9.30,0.00,0.00
INV-50574,3,2026-08-14,SO-10593,CT-1003,RL-BRI,SX-7010,EA,1,14.44,10.65,0.00,0.00
INV-50575,1,2026-08-16,SO-10594,CT-1006,RL-JCB,TL-9002,EA,1,8.10,6.40,0.00,0.00
INV-50575,2,2026-08-16,SO-10594,CT-1006,RL-JCB,PT-5010,EA,1,11.96,9.05,0.00,0.00
INV-50575,3,2026-08-16,SO-10594,CT-1006,RL-JCB,DW-6010,EA,1,307.79,224.60,0.00,0.00
INV-50576,1,2026-08-17,SO-10595,CT-1005,RL-JCB,RM-1020,EA,1,5.31,4.05,0.00,0.00
INV-50576,2,2026-08-17,SO-10595,CT-1005,RL-JCB,TL-9002,EA,1,8.25,6.40,0.00,0.00
INV-50576,3,2026-08-17,SO-10595,CT-1005,RL-JCB,TL-9002,EA,1,8.34,6.40,0.00,0.00
INV-50576,4,2026-08-17,SO-10595,CT-1005,RL-JCB,PT-5011,BG,1,18.10,13.25,0.00,0.00
INV-50576,5,2026-08-17,SO-10595,CT-1005,RL-JCB,RM-1021,EA,1,37.98,28.10,0.00,0.00
INV-50577,1,2026-08-18,SO-10596,CT-1006,RL-KPT,RM-1003,EA,3,10.98,8.25,0.00,0.00
INV-50578,1,2026-08-17,SO-10597,CT-1007,RL-KPT,DW-6002,EA,1,284.65,208.10,0.00,0.00
INV-50578,2,2026-08-17,SO-10597,CT-1007,RL-KPT,RF-4001,BNDL,2,36.24,27.90,0.00,0.00
INV-50578,3,2026-08-17,SO-10597,CT-1007,RL-KPT,CM-3020,EA,1,13.29,10.25,0.00,0.00
INV-50578,4,2026-08-17,SO-10597,CT-1007,RL-KPT,RF-4001,BNDL,3,37.04,27.90,0.00,0.00
INV-50578,5,2026-08-17,SO-10597,CT-1007,RL-KPT,RF-4020,LF,4,2.30,1.69,0.00,0.00
INV-50579,1,2026-08-17,SO-10598,RT-2001,RL-BRI,RF-4011,RL,1,109.50,78.85,0.00,10.68
INV-50579,2,2026-08-17,SO-10598,RT-2001,RL-BRI,DW-6001,EA,1,89.00,64.10,0.00,8.68
INV-50579,3,2026-08-17,SO-10598,RT-2001,RL-BRI,FS-2011,EA,1,48.50,34.90,0.00,4.73
INV-50579,4,2026-08-17,SO-10598,RT-2001,RL-BRI,TL-9002,EA,1,8.90,6.40,0.00,0.87
INV-50579,5,2026-08-17,SO-10598,RT-2001,RL-BRI,PT-5010,EA,4,12.60,9.05,0.00,4.91
INV-50580,1,2026-08-17,SO-10599,RT-2001,RL-BRI,RM-1011,EA,2,24.90,17.95,0.00,4.86
INV-50580,2,2026-08-17,SO-10599,RT-2001,RL-BRI,DW-6001,EA,1,89.00,64.10,0.00,8.68
INV-50580,3,2026-08-17,SO-10599,RT-2001,RL-BRI,PT-5001,EA,1,44.75,32.20,0.00,4.36
INV-50580,4,2026-08-17,SO-10599,RT-2001,RL-BRI,PT-5011,BG,1,18.40,13.25,0.00,1.79
INV-50580,5,2026-08-17,SO-10599,RT-2001,RL-BRI,RF-4010,RL,1,29.90,21.50,0.00,2.92
INV-50581,1,2026-08-19,SO-10600,RT-2001,RL-KPT,CM-3010,BG,1,12.90,9.30,0.00,1.26
INV-50581,2,2026-08-19,SO-10600,RT-2001,RL-KPT,CM-3002,BG,1,5.40,3.90,0.00,0.53
INV-50582,1,2026-08-21,SO-10601,BL-3002,RL-KPT,DW-6001,EA,1,83.51,64.10,0.00,0.00
INV-50582,2,2026-08-21,SO-10601,BL-3002,RL-KPT,RF-4001,BNDL,3,35.82,27.90,0.00,0.00
INV-50582,3,2026-08-21,SO-10601,BL-3002,RL-KPT,RF-4001,BNDL,2,36.19,27.90,0.00,0.00
INV-50582,4,2026-08-21,SO-10601,BL-3002,RL-KPT,CM-3020,EA,1,13.35,10.25,0.00,0.00
INV-50582,5,2026-08-21,SO-10601,BL-3002,RL-KPT,FS-2001,BX,1,26.11,20.60,0.00,0.00
INV-50583,1,2026-08-19,SO-10602,BL-3001,RL-KPT,PT-5002,EA,1,29.75,23.70,0.00,0.00
INV-50583,2,2026-08-19,SO-10602,BL-3001,RL-KPT,CM-3010,BG,1,11.15,9.30,0.00,0.00
INV-50583,3,2026-08-19,SO-10602,BL-3001,RL-KPT,SX-7001,SQ,1,88.48,68.05,0.00,0.00
INV-50583,4,2026-08-19,SO-10602,BL-3001,RL-KPT,FS-2010,EA,1,1.69,1.33,0.00,0.00
INV-50584,1,2026-08-21,SO-10603,CT-1008,RL-JCB,RM-1002,EA,4,6.65,4.95,0.00,0.00
INV-50584,2,2026-08-21,SO-10603,CT-1008,RL-JCB,FS-2001,BX,1,26.94,20.60,0.00,0.00
INV-50584,3,2026-08-21,SO-10603,CT-1008,RL-JCB,RF-4011,RL,1,108.14,78.85,0.00,0.00
INV-50585,1,2026-08-19,SO-10604,CT-1007,RL-BRI,RM-1011,EA,3,24.23,17.95,0.00,0.00
INV-50585,2,2026-08-19,SO-10604,CT-1007,RL-BRI,CM-3001,BG,3,6.68,4.95,0.00,0.00
INV-50585,3,2026-08-19,SO-10604,CT-1007,RL-BRI,FS-2011,EA,1,47.18,34.90,0.00,0.00
INV-50585,4,2026-08-19,SO-10604,CT-1007,RL-BRI,PT-5001,EA,1,42.84,32.20,0.00,0.00
INV-50585,5,2026-08-19,SO-10604,CT-1007,RL-BRI,PT-5011,BG,1,17.43,13.25,0.00,0.00
INV-50586,1,2026-08-22,SO-10605,CT-1006,RL-BRI,RF-4001,BNDL,3,38.69,27.90,0.00,0.00
INV-50586,2,2026-08-22,SO-10605,CT-1006,RL-BRI,RM-1020,EA,2,5.33,4.05,0.00,0.00
INV-50587,1,2026-08-20,SO-10606,BL-3002,RL-BRI,RM-1001,EA,4,3.68,2.86,0.00,0.00
INV-50587,2,2026-08-20,SO-10606,BL-3002,RL-BRI,PT-5010,EA,3,11.03,9.05,0.00,0.00
INV-50587,3,2026-08-20,SO-10606,BL-3002,RL-BRI,TL-9002,EA,1,7.90,6.40,0.00,0.00
INV-50588,1,2026-08-25,SO-10607,CT-1003,RL-KPT,RM-1022,EA,3,8.32,6.45,0.00,0.00
INV-50588,2,2026-08-25,SO-10607,CT-1003,RL-KPT,PT-5002,EA,1,30.16,23.70,0.00,0.00
INV-50589,1,2026-08-24,SO-10608,CT-1008,RL-BRI,RM-1022,EA,2,8.18,6.45,0.00,0.00
INV-50589,2,2026-08-24,SO-10608,CT-1008,RL-BRI,TL-9002,EA,1,8.33,6.40,0.00,0.00
INV-50589,3,2026-08-24,SO-10608,CT-1008,RL-BRI,TL-9001,EA,3,6.07,4.50,0.00,0.00
INV-50590,1,2026-08-24,SO-10609,BL-3002,RL-BRI,CM-3001,BG,4,6.31,4.95,0.00,0.00
INV-50590,2,2026-08-24,SO-10609,BL-3002,RL-BRI,RF-4010,RL,2,26.75,21.50,0.00,0.00
INV-50590,3,2026-08-24,SO-10609,BL-3002,RL-BRI,RM-1020,EA,2,4.96,4.05,0.00,0.00
